OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Category,SubCategory,ProductID,ProductName,Sales,Quantity,Discount,Profit,ShippingCost
ORD-102844,2024-12-24,2024-12-26,Same Day,CUST-7022,Patricia Jackson,Corporate,South,Furniture,Tables,PROD-5388,Tables PROD-5388,10.9,1,0.1,1.53,1.05
ORD-102845,2025-02-18,2025-02-24,First Class,CUST-4350,Jessica Thompson,Consumer,South,Office Supplies,Storage,PROD-3086,Storage PROD-3086,26.79,4,0.15,1.07,1.69
ORD-102846,2022-07-23,2022-07-27,Standard Class,CUST-5066,Linda Johnson,Corporate,South,Office Supplies,Storage,PROD-6362,Storage PROD-6362,22.03,7,0.15,-0.22,3.09
ORD-102847,2023-09-27,2023-10-04,Same Day,CUST-7870,Robert Harris,Corporate,Central,Technology,Copiers,PROD-6021,Copiers PROD-6021,36.43,7,0.0,4.74,3.58
ORD-102848,2023-11-21,2023-11-28,Standard Class,CUST-2537,Donald Garcia,Home Office,East,Technology,Copiers,PROD-9701,Copiers PROD-9701,39.85,5,0.05,5.98,5.36
ORD-102849,2022-09-14,2022-09-21,Standard Class,CUST-6794,Karen Wilson,Consumer,East,Furniture,Furnishings,PROD-3753,Furnishings PROD-3753,43.97,8,0.05,2.64,4.83
ORD-102850,2023-07-29,2023-08-01,First Class,CUST-5732,Lisa Wright,Consumer,East,Office Supplies,Storage,PROD-9004,Storage PROD-9004,6.71,8,0.05,0.0,0.96
ORD-102851,2025-09-13,2025-09-20,Second Class,CUST-7529,William Brown,Corporate,West,Office Supplies,Binders,PROD-5133,Binders PROD-5133,15.86,2,0.3,-1.59,2.22
ORD-102852,2025-12-13,2025-12-20,Second Class,CUST-6775,Sandra Rodriguez,Corporate,East,Office Supplies,Paper,PROD-8635,Paper PROD-8635,17.53,1,0.05,0.53,1.92
ORD-102853,2024-04-23,2024-04-29,Same Day,CUST-7810,Donald Hall,Consumer,Central,Furniture,Chairs,PROD-7845,Chairs PROD-7845,32.36,6,0.05,0.65,4.5
ORD-102854,2024-07-08,2024-07-17,First Class,CUST-9705,Thomas Moore,Home Office,West,Technology,Copiers,PROD-9047,Copiers PROD-9047,18.72,9,0.1,1.5,1.32
ORD-102855,2023-03-23,2023-03-27,Same Day,CUST-9678,Ashley Robinson,Home Office,East,Furniture,Bookcases,PROD-5272,Bookcases PROD-5272,27.84,2,0.05,6.4,2.2
ORD-102856,2021-09-26,2021-09-27,Second Class,CUST-2201,John Clark,Home Office,South,Office Supplies,Art,PROD-8609,Art PROD-8609,11.05,2,0.2,-1.55,1.1
ORD-102857,2024-07-27,2024-08-03,First Class,CUST-2224,Jennifer Smith,Consumer,East,Technology,Phones,PROD-7215,Phones PROD-7215,11.16,2,0.0,2.9,1.22
ORD-102858,2021-06-21,2021-06-27,Second Class,CUST-6431,Sarah Lewis,Consumer,Central,Office Supplies,Art,PROD-9933,Art PROD-9933,21.79,10,0.05,5.45,2.35
ORD-102859,2021-07-16,2021-07-20,Same Day,CUST-8931,Ashley Taylor,Consumer,East,Office Supplies,Paper,PROD-4481,Paper PROD-4481,11.06,6,0.15,0.55,0.9
ORD-102860,2023-01-10,2023-01-12,Standard Class,CUST-1977,Sarah Harris,Home Office,West,Technology,Machines,PROD-1407,Machines PROD-1407,31.16,2,0.1,6.23,2.73
ORD-102861,2025-12-15,2025-12-18,Same Day,CUST-5223,Ashley Davis,Corporate,East,Technology,Machines,PROD-9964,Machines PROD-9964,20.98,4,0.0,6.08,1.66
ORD-102862,2024-12-18,2024-12-26,Second Class,CUST-8690,Elizabeth Anderson,Consumer,Central,Furniture,Tables,PROD-3718,Tables PROD-3718,31.91,10,0.15,0.0,4.51
ORD-102863,2024-06-02,2024-06-11,Second Class,CUST-5343,Barbara Allen,Consumer,South,Office Supplies,Binders,PROD-8777,Binders PROD-8777,36.69,2,0.05,3.3,3.04
ORD-102864,2023-06-09,2023-06-18,Standard Class,CUST-8610,Mary Walker,Consumer,West,Office Supplies,Paper,PROD-6696,Paper PROD-6696,21.41,9,0.1,1.07,3.17
ORD-102865,2021-08-18,2021-08-22,Standard Class,CUST-9512,Sandra Martinez,Consumer,West,Furniture,Tables,PROD-3875,Tables PROD-3875,41.66,4,0.25,-7.5,4.8
ORD-102866,2025-01-30,2025-02-02,Standard Class,CUST-5904,Matthew Thompson,Corporate,Central,Furniture,Bookcases,PROD-4459,Bookcases PROD-4459,23.64,6,0.15,2.84,1.25
ORD-102867,2025-08-19,2025-08-20,Second Class,CUST-4435,Charles Allen,Home Office,West,Furniture,Furnishings,PROD-6540,Furnishings PROD-6540,22.1,2,0.05,5.08,2.13
ORD-102868,2022-02-21,2022-03-01,First Class,CUST-1979,David Garcia,Consumer,Central,Office Supplies,Paper,PROD-2521,Paper PROD-2521,32.21,8,0.05,5.15,2.7
ORD-102869,2021-04-18,2021-04-22,First Class,CUST-5135,Anthony Jackson,Corporate,East,Office Supplies,Labels,PROD-5406,Labels PROD-5406,30.47,9,0.1,6.09,3.23
ORD-102870,2024-11-18,2024-11-19,Second Class,CUST-8501,Patricia Young,Corporate,East,Technology,Phones,PROD-7206,Phones PROD-7206,35.48,5,0.0,3.19,4.02
ORD-102871,2021-04-18,2021-04-24,Second Class,CUST-8505,Ashley Harris,Home Office,Central,Furniture,Tables,PROD-8094,Tables PROD-8094,35.22,3,0.0,5.64,2.92
ORD-102872,2022-09-25,2022-09-26,Standard Class,CUST-9998,Nancy Jones,Home Office,Central,Technology,Phones,PROD-9475,Phones PROD-9475,44.58,6,0.15,-1.34,6.5
ORD-102873,2024-06-19,2024-06-28,First Class,CUST-1941,Linda Allen,Corporate,East,Technology,Copiers,PROD-4786,Copiers PROD-4786,33.21,5,0.15,-2.99,1.92
ORD-102874,2021-03-29,2021-04-03,Second Class,CUST-7524,David Harris,Consumer,Central,Office Supplies,Art,PROD-1743,Art PROD-1743,16.99,10,0.0,1.7,1.16
ORD-102875,2025-07-04,2025-07-08,Same Day,CUST-8962,Daniel Hall,Home Office,South,Furniture,Bookcases,PROD-2785,Bookcases PROD-2785,28.71,6,0.05,1.72,4.28
ORD-102876,2021-08-30,2021-08-31,First Class,CUST-6590,Joseph Wilson,Consumer,Central,Office Supplies,Labels,PROD-8794,Labels PROD-8794,16.96,8,0.25,-0.68,1.8
ORD-102877,2023-07-31,2023-08-08,Standard Class,CUST-8078,Sarah Robinson,Corporate,East,Office Supplies,Paper,PROD-6721,Paper PROD-6721,32.96,9,0.0,6.92,2.64
ORD-102878,2021-09-07,2021-09-15,Second Class,CUST-5944,Jennifer Miller,Consumer,South,Furniture,Tables,PROD-8290,Tables PROD-8290,16.73,7,0.15,0.5,0.97
ORD-102879,2022-09-20,2022-09-24,Same Day,CUST-6873,Robert Rodriguez,Corporate,West,Furniture,Tables,PROD-4101,Tables PROD-4101,23.04,10,0.0,5.3,1.34
ORD-102880,2021-05-12,2021-05-22,Second Class,CUST-4858,Jennifer Hall,Consumer,West,Office Supplies,Labels,PROD-3249,Labels PROD-3249,14.1,3,0.0,3.67,0.94
ORD-102881,2025-12-16,2025-12-18,First Class,CUST-6413,Christopher Thomas,Home Office,Central,Furniture,Furnishings,PROD-8275,Furnishings PROD-8275,22.52,10,0.1,2.93,2.89
ORD-102882,2023-01-30,2023-02-03,First Class,CUST-2794,Matthew Martin,Consumer,West,Office Supplies,Art,PROD-6894,Art PROD-6894,13.61,2,0.0,3.4,0.94
ORD-102883,2021-06-13,2021-06-23,Standard Class,CUST-8961,Donald Anderson,Consumer,West,Technology,Accessories,PROD-1510,Accessories PROD-1510,22.84,7,0.05,2.74,3.06
ORD-102884,2024-11-04,2024-11-14,Standard Class,CUST-9256,Betty Garcia,Corporate,West,Technology,Phones,PROD-1765,Phones PROD-1765,14.24,3,0.25,-2.56,1.46
ORD-102885,2025-09-15,2025-09-18,Standard Class,CUST-6628,Betty Wright,Home Office,South,Furniture,Chairs,PROD-8316,Chairs PROD-8316,16.49,3,0.0,3.13,2.04
ORD-102886,2024-02-17,2024-02-27,Same Day,CUST-3829,Nancy Young,Consumer,East,Furniture,Furnishings,PROD-4350,Furnishings PROD-4350,12.65,9,0.4,-4.05,1.54
ORD-102887,2022-07-16,2022-07-25,Second Class,CUST-2616,Barbara Martin,Home Office,East,Technology,Phones,PROD-3417,Phones PROD-3417,22.93,7,0.1,3.44,1.88
ORD-102888,2022-04-10,2022-04-19,First Class,CUST-2245,Robert Williams,Corporate,West,Furniture,Tables,PROD-9685,Tables PROD-9685,19.19,7,0.15,2.11,2.37
ORD-102889,2022-07-23,2022-08-01,First Class,CUST-7704,Matthew Miller,Corporate,West,Office Supplies,Storage,PROD-8666,Storage PROD-8666,9.46,8,0.15,-0.76,0.66
ORD-102890,2021-06-01,2021-06-02,Second Class,CUST-2685,Lisa Jones,Consumer,South,Technology,Phones,PROD-9670,Phones PROD-9670,35.26,7,0.2,0.35,3.76
ORD-102891,2024-11-13,2024-11-15,Second Class,CUST-7056,Charles White,Home Office,East,Office Supplies,Binders,PROD-6849,Binders PROD-6849,22.26,5,0.0,5.12,2.04
ORD-102892,2022-10-29,2022-11-06,Same Day,CUST-3475,Ashley King,Corporate,Central,Furniture,Chairs,PROD-3812,Chairs PROD-3812,45.48,3,0.1,4.55,3.62
ORD-102893,2021-11-29,2021-12-08,Same Day,CUST-2280,Linda King,Home Office,East,Technology,Machines,PROD-5335,Machines PROD-5335,24.72,1,0.0,4.7,2.72
ORD-102894,2024-05-20,2024-05-27,Second Class,CUST-9148,Anthony Hall,Consumer,East,Office Supplies,Storage,PROD-1297,Storage PROD-1297,15.16,2,0.15,-0.61,2.06
ORD-102895,2024-11-17,2024-11-23,First Class,CUST-2446,Donald Jackson,Home Office,Central,Office Supplies,Labels,PROD-8547,Labels PROD-8547,27.04,7,0.1,2.16,1.94
ORD-102896,2025-10-24,2025-10-30,Standard Class,CUST-4831,Christopher White,Home Office,East,Office Supplies,Labels,PROD-1602,Labels PROD-1602,11.05,10,0.2,-1.33,0.55
ORD-102897,2024-03-10,2024-03-20,Standard Class,CUST-1641,Linda Hall,Home Office,South,Office Supplies,Labels,PROD-4206,Labels PROD-4206,10.14,10,0.2,-1.12,0.9
ORD-102898,2022-10-13,2022-10-21,Second Class,CUST-4285,Jessica Taylor,Corporate,West,Office Supplies,Storage,PROD-3495,Storage PROD-3495,37.26,3,0.2,0.75,2.89
ORD-102899,2025-09-08,2025-09-17,Second Class,CUST-1715,Barbara Young,Corporate,West,Technology,Phones,PROD-9180,Phones PROD-9180,27.44,4,0.05,6.59,2.31
ORD-102900,2021-03-18,2021-03-25,Same Day,CUST-5387,Elizabeth Taylor,Consumer,East,Technology,Copiers,PROD-3413,Copiers PROD-3413,30.64,7,0.25,-5.21,3.25
ORD-102901,2025-07-25,2025-08-02,Second Class,CUST-3397,Charles Harris,Corporate,South,Technology,Phones,PROD-6110,Phones PROD-6110,24.34,7,0.1,3.41,2.53
ORD-102902,2025-08-11,2025-08-12,Second Class,CUST-5382,Joseph Wilson,Home Office,Central,Office Supplies,Binders,PROD-9230,Binders PROD-9230,35.83,5,0.1,1.07,3.83
ORD-102903,2021-04-18,2021-04-23,Second Class,CUST-9213,Charles Anderson,Corporate,Central,Office Supplies,Paper,PROD-2056,Paper PROD-2056,14.64,1,0.1,0.29,2.12
ORD-102904,2025-01-05,2025-01-14,Same Day,CUST-6084,Daniel Harris,Home Office,South,Office Supplies,Art,PROD-9328,Art PROD-9328,24.17,10,0.05,2.9,2.63
ORD-102905,2023-08-25,2023-08-28,Standard Class,CUST-3927,Betty Martin,Home Office,East,Office Supplies,Paper,PROD-3955,Paper PROD-3955,26.93,9,0.25,-0.27,1.67
ORD-102906,2023-01-26,2023-02-02,Second Class,CUST-7850,David Robinson,Corporate,Central,Office Supplies,Binders,PROD-6403,Binders PROD-6403,58.04,4,0.1,7.55,4.69
ORD-102907,2021-11-10,2021-11-17,First Class,CUST-5612,Sandra Jackson,Consumer,South,Office Supplies,Storage,PROD-7570,Storage PROD-7570,35.44,10,0.2,-1.06,1.91
ORD-102908,2021-03-06,2021-03-13,Same Day,CUST-8624,Linda Hall,Corporate,West,Furniture,Furnishings,PROD-6987,Furnishings PROD-6987,21.59,4,0.05,3.67,3.06
ORD-102909,2022-05-09,2022-05-14,Same Day,CUST-1413,Matthew Wilson,Home Office,East,Furniture,Tables,PROD-3143,Tables PROD-3143,7.51,5,0.1,0.0,0.58
ORD-102910,2022-05-25,2022-05-30,Same Day,CUST-9443,Donald Williams,Home Office,East,Technology,Machines,PROD-1139,Machines PROD-1139,21.46,9,0.1,2.79,1.17
ORD-102911,2025-08-01,2025-08-08,Standard Class,CUST-3923,Donald Johnson,Corporate,West,Furniture,Bookcases,PROD-4916,Bookcases PROD-4916,51.98,7,0.0,9.36,2.7
ORD-102912,2022-05-12,2022-05-17,Second Class,CUST-5547,Sandra Jones,Corporate,South,Technology,Machines,PROD-7258,Machines PROD-7258,20.01,2,0.1,0.4,2.32
ORD-102913,2022-01-25,2022-01-29,First Class,CUST-3113,Daniel Taylor,Home Office,West,Technology,Accessories,PROD-3918,Accessories PROD-3918,17.17,2,0.1,-0.34,1.72
ORD-102914,2023-06-10,2023-06-17,Second Class,CUST-9968,Ashley Walker,Corporate,East,Office Supplies,Paper,PROD-5298,Paper PROD-5298,39.81,7,0.1,5.18,3.68
ORD-102915,2024-01-22,2024-01-23,First Class,CUST-8062,Anthony Thompson,Consumer,Central,Technology,Accessories,PROD-4612,Accessories PROD-4612,35.55,6,0.05,0.36,1.91
ORD-102916,2023-01-03,2023-01-12,Second Class,CUST-2480,David Johnson,Corporate,Central,Office Supplies,Paper,PROD-2237,Paper PROD-2237,11.66,9,0.15,0.58,1.27
ORD-102917,2023-11-11,2023-11-19,First Class,CUST-1558,Nancy Anderson,Home Office,South,Technology,Copiers,PROD-2889,Copiers PROD-2889,16.74,6,0.05,2.85,1.4
ORD-102918,2023-12-05,2023-12-13,Standard Class,CUST-6697,Michael King,Home Office,East,Furniture,Furnishings,PROD-8550,Furnishings PROD-8550,24.63,5,0.0,2.46,1.88
ORD-102919,2022-06-12,2022-06-18,First Class,CUST-8468,Betty Young,Corporate,East,Office Supplies,Labels,PROD-5351,Labels PROD-5351,18.25,4,0.0,1.83,1.03
ORD-102920,2022-04-29,2022-05-08,Standard Class,CUST-8381,Elizabeth Harris,Consumer,South,Office Supplies,Art,PROD-1340,Art PROD-1340,20.23,2,0.2,0.4,1.62
ORD-102921,2025-05-11,2025-05-21,Second Class,CUST-6853,Charles Davis,Corporate,West,Technology,Machines,PROD-1455,Machines PROD-1455,19.37,8,0.25,-0.19,2.58
ORD-102922,2024-11-03,2024-11-13,Same Day,CUST-7455,John Allen,Home Office,South,Furniture,Tables,PROD-8059,Tables PROD-8059,18.62,5,0.0,4.1,2.56
ORD-102923,2024-08-29,2024-09-08,Standard Class,CUST-1758,Karen Miller,Consumer,East,Technology,Phones,PROD-7080,Phones PROD-7080,25.9,4,0.1,3.11,3.69
ORD-102924,2021-08-19,2021-08-22,First Class,CUST-3925,Christopher White,Corporate,West,Office Supplies,Paper,PROD-1441,Paper PROD-1441,18.55,9,0.05,4.27,1.61
ORD-102925,2023-04-13,2023-04-16,Standard Class,CUST-5585,Daniel Thompson,Consumer,West,Office Supplies,Paper,PROD-9261,Paper PROD-9261,15.64,7,0.05,0.78,1.31
ORD-102926,2025-12-16,2025-12-17,Same Day,CUST-5175,Charles Brown,Home Office,West,Office Supplies,Binders,PROD-3683,Binders PROD-3683,16.45,2,0.15,-0.82,1.12
ORD-102927,2022-10-16,2022-10-22,Second Class,CUST-6156,Nancy Wilson,Corporate,East,Furniture,Tables,PROD-3015,Tables PROD-3015,10.49,7,0.1,0.84,0.67
ORD-102928,2021-10-05,2021-10-10,Second Class,CUST-5765,Lisa Jackson,Corporate,West,Furniture,Furnishings,PROD-7364,Furnishings PROD-7364,28.83,1,0.15,3.75,1.6
ORD-102929,2021-02-01,2021-02-05,Same Day,CUST-6868,Thomas Moore,Consumer,East,Furniture,Furnishings,PROD-9796,Furnishings PROD-9796,12.84,10,0.05,2.31,1.84
ORD-102930,2025-12-30,2026-01-08,Same Day,CUST-7734,Daniel Johnson,Corporate,South,Technology,Copiers,PROD-8985,Copiers PROD-8985,24.12,1,0.15,-1.21,1.43
ORD-102931,2021-02-15,2021-02-25,Standard Class,CUST-7071,Barbara Brown,Corporate,East,Office Supplies,Paper,PROD-8392,Paper PROD-8392,14.04,3,0.2,-1.12,1.17
ORD-102932,2023-10-10,2023-10-15,Second Class,CUST-4507,John Young,Home Office,South,Office Supplies,Paper,PROD-5589,Paper PROD-5589,25.73,3,0.05,1.8,1.31
ORD-102933,2025-05-08,2025-05-17,Standard Class,CUST-7812,Barbara Lewis,Corporate,South,Furniture,Bookcases,PROD-6144,Bookcases PROD-6144,14.87,8,0.0,1.34,2.21
ORD-102934,2021-12-09,2021-12-14,Standard Class,CUST-8519,Richard Brown,Home Office,East,Furniture,Tables,PROD-8858,Tables PROD-8858,12.86,5,0.15,-0.64,1.63
ORD-102935,2024-03-30,2024-04-02,Same Day,CUST-4728,Elizabeth Jones,Home Office,South,Technology,Phones,PROD-4907,Phones PROD-4907,16.13,4,0.25,-1.29,1.35
ORD-102936,2023-03-12,2023-03-16,First Class,CUST-2690,Joseph Taylor,Corporate,East,Furniture,Tables,PROD-3660,Tables PROD-3660,28.12,2,0.1,4.78,2.31
ORD-102937,2021-07-27,2021-07-30,Same Day,CUST-9687,Jennifer Allen,Home Office,Central,Office Supplies,Paper,PROD-8150,Paper PROD-8150,20.71,10,0.3,-2.49,2.81
ORD-102938,2022-10-01,2022-10-11,Second Class,CUST-3194,Daniel White,Consumer,West,Technology,Machines,PROD-5665,Machines PROD-5665,39.27,2,0.0,3.14,4.42
ORD-102939,2025-08-05,2025-08-11,Standard Class,CUST-9825,Betty Williams,Consumer,South,Furniture,Bookcases,PROD-3878,Bookcases PROD-3878,24.93,4,0.15,3.49,1.61
ORD-102940,2023-06-27,2023-07-05,Standard Class,CUST-7590,Lisa Miller,Consumer,West,Technology,Phones,PROD-7772,Phones PROD-7772,54.02,8,0.1,1.08,5.25
ORD-102941,2022-05-07,2022-05-13,First Class,CUST-6361,Betty Smith,Corporate,South,Technology,Machines,PROD-7665,Machines PROD-7665,35.79,2,0.0,2.86,2.32
ORD-102942,2023-10-22,2023-10-29,Same Day,CUST-4349,Mary Harris,Corporate,East,Office Supplies,Labels,PROD-1805,Labels PROD-1805,19.09,9,0.1,0.19,2.13
ORD-102943,2024-03-01,2024-03-06,First Class,CUST-7763,Barbara Wilson,Home Office,South,Furniture,Bookcases,PROD-9585,Bookcases PROD-9585,23.79,2,0.05,5.47,3.26
ORD-102944,2025-09-30,2025-10-10,First Class,CUST-6215,Elizabeth Walker,Corporate,West,Furniture,Bookcases,PROD-8442,Bookcases PROD-8442,48.23,4,0.1,5.31,2.76
ORD-102945,2024-04-17,2024-04-18,First Class,CUST-4320,Patricia Walker,Home Office,East,Furniture,Tables,PROD-4305,Tables PROD-4305,19.21,8,0.05,4.23,1.63
ORD-102946,2023-05-30,2023-06-08,Standard Class,CUST-6044,Betty Allen,Home Office,East,Technology,Accessories,PROD-3226,Accessories PROD-3226,25.62,2,0.1,0.0,3.54
ORD-102947,2022-01-09,2022-01-13,Second Class,CUST-5719,David King,Home Office,Central,Technology,Phones,PROD-6955,Phones PROD-6955,13.47,5,0.1,-0.54,1.66
ORD-102948,2021-10-23,2021-11-01,Same Day,CUST-2089,John Clark,Consumer,South,Technology,Accessories,PROD-2896,Accessories PROD-2896,19.39,8,0.0,2.13,1.71
ORD-102949,2024-09-19,2024-09-22,Standard Class,CUST-6411,Karen Smith,Corporate,South,Technology,Copiers,PROD-9442,Copiers PROD-9442,17.76,4,0.15,0.0,1.14
ORD-102950,2021-01-10,2021-01-15,Second Class,CUST-6635,Matthew White,Home Office,West,Technology,Phones,PROD-4700,Phones PROD-4700,22.45,3,0.05,2.24,2.25
ORD-102951,2021-08-16,2021-08-23,Second Class,CUST-1912,Linda Davis,Corporate,West,Furniture,Bookcases,PROD-9431,Bookcases PROD-9431,22.14,3,0.0,3.54,2.09
ORD-102952,2023-01-25,2023-01-30,Standard Class,CUST-6924,Patricia Taylor,Home Office,South,Office Supplies,Storage,PROD-1523,Storage PROD-1523,12.22,9,0.1,0.73,0.68
ORD-102953,2025-12-23,2025-12-26,Standard Class,CUST-9226,Elizabeth Clark,Corporate,Central,Furniture,Chairs,PROD-7925,Chairs PROD-7925,30.28,1,0.1,1.21,1.57
ORD-102954,2024-04-27,2024-05-07,First Class,CUST-3925,Matthew Allen,Corporate,West,Furniture,Chairs,PROD-2914,Chairs PROD-2914,36.41,9,0.2,-5.1,2.33
ORD-102955,2022-06-06,2022-06-09,Same Day,CUST-1340,Matthew Anderson,Home Office,Central,Office Supplies,Paper,PROD-4066,Paper PROD-4066,8.73,10,0.1,0.96,0.87
ORD-102956,2024-03-14,2024-03-20,Second Class,CUST-3748,Donald Garcia,Corporate,West,Office Supplies,Paper,PROD-3168,Paper PROD-3168,22.82,10,0.15,-1.37,2.18
ORD-102957,2023-04-13,2023-04-23,Second Class,CUST-3006,Karen Brown,Corporate,East,Office Supplies,Binders,PROD-1010,Binders PROD-1010,44.55,9,0.1,-2.23,5.4
ORD-102958,2022-06-03,2022-06-12,Same Day,CUST-4875,Christopher Young,Corporate,South,Technology,Copiers,PROD-6163,Copiers PROD-6163,28.5,3,0.2,-3.99,3.22
ORD-102959,2024-12-19,2024-12-26,Same Day,CUST-5900,Daniel Miller,Corporate,West,Office Supplies,Art,PROD-2780,Art PROD-2780,23.22,5,0.1,1.86,2.49
ORD-102960,2023-07-19,2023-07-21,First Class,CUST-6352,Barbara Rodriguez,Corporate,Central,Office Supplies,Labels,PROD-8090,Labels PROD-8090,48.43,5,0.2,-1.94,4.08
ORD-102961,2023-02-10,2023-02-19,Standard Class,CUST-5280,Charles White,Home Office,East,Office Supplies,Paper,PROD-9181,Paper PROD-9181,41.37,10,0.2,2.9,3.17
ORD-102962,2023-02-15,2023-02-24,First Class,CUST-1994,Charles Wright,Home Office,East,Technology,Phones,PROD-9288,Phones PROD-9288,35.07,1,0.2,0.7,5.25
ORD-102963,2025-12-10,2025-12-20,Second Class,CUST-2225,Susan Anderson,Home Office,East,Technology,Machines,PROD-9933,Machines PROD-9933,10.88,8,0.0,1.74,0.79
ORD-102964,2024-12-20,2024-12-22,Same Day,CUST-9963,Barbara Young,Home Office,South,Technology,Machines,PROD-1414,Machines PROD-1414,66.61,2,0.05,6.66,8.47
ORD-102965,2021-07-27,2021-08-04,First Class,CUST-5302,Nancy Williams,Corporate,South,Office Supplies,Art,PROD-9139,Art PROD-9139,12.9,6,0.15,1.16,1.82
ORD-102966,2021-05-12,2021-05-14,First Class,CUST-3600,Lisa Lewis,Corporate,West,Office Supplies,Paper,PROD-5199,Paper PROD-5199,27.13,4,0.15,2.17,1.42
ORD-102967,2021-04-17,2021-04-22,Same Day,CUST-5342,Ashley Garcia,Consumer,Central,Furniture,Chairs,PROD-8432,Chairs PROD-8432,15.4,6,0.2,-2.0,2.17
ORD-102968,2022-06-26,2022-07-01,Same Day,CUST-6643,Michael Anderson,Home Office,West,Furniture,Tables,PROD-9547,Tables PROD-9547,32.13,4,0.1,5.46,1.85
ORD-102969,2025-08-28,2025-09-05,Standard Class,CUST-6427,Daniel Brown,Corporate,Central,Office Supplies,Labels,PROD-2107,Labels PROD-2107,16.35,4,0.0,1.31,2.23
ORD-102970,2025-05-02,2025-05-04,First Class,CUST-5217,Betty White,Home Office,South,Technology,Accessories,PROD-3532,Accessories PROD-3532,14.35,7,0.2,0.0,1.05
ORD-102971,2023-02-02,2023-02-10,Second Class,CUST-6433,Christopher Young,Corporate,West,Furniture,Furnishings,PROD-6952,Furnishings PROD-6952,31.55,5,0.15,-1.89,2.28
ORD-102972,2022-06-20,2022-06-23,Same Day,CUST-8157,Elizabeth Davis,Home Office,West,Technology,Accessories,PROD-9948,Accessories PROD-9948,33.75,7,0.1,-1.01,3.77
ORD-102973,2022-02-14,2022-02-17,Standard Class,CUST-7972,Richard Rodriguez,Corporate,West,Furniture,Chairs,PROD-4548,Chairs PROD-4548,19.64,8,0.1,3.54,2.53
ORD-102974,2025-06-01,2025-06-11,First Class,CUST-6891,William Martinez,Home Office,South,Furniture,Chairs,PROD-4813,Chairs PROD-4813,10.48,2,0.1,0.63,1.41
ORD-102975,2025-06-28,2025-07-05,Same Day,CUST-3246,Richard Harris,Consumer,West,Furniture,Chairs,PROD-2339,Chairs PROD-2339,20.56,5,0.2,1.23,1.85
ORD-102976,2022-09-03,2022-09-04,Same Day,CUST-1882,Linda Anderson,Home Office,West,Technology,Copiers,PROD-1326,Copiers PROD-1326,22.64,3,0.15,-0.23,1.69
ORD-102977,2024-04-17,2024-04-18,First Class,CUST-1920,Barbara Allen,Consumer,South,Furniture,Furnishings,PROD-5600,Furnishings PROD-5600,13.32,2,0.0,2.4,0.95
ORD-102978,2025-04-17,2025-04-22,Same Day,CUST-2162,Jessica Harris,Consumer,West,Technology,Accessories,PROD-3259,Accessories PROD-3259,26.82,1,0.0,3.22,2.3
ORD-102979,2024-04-05,2024-04-12,First Class,CUST-8069,Nancy Walker,Corporate,Central,Furniture,Tables,PROD-2244,Tables PROD-2244,24.44,6,0.0,6.84,3.28
ORD-102980,2021-03-27,2021-03-29,Second Class,CUST-3537,Donald Smith,Home Office,South,Office Supplies,Labels,PROD-5094,Labels PROD-5094,34.97,3,0.0,6.99,4.44
ORD-102981,2024-10-24,2024-10-26,First Class,CUST-5849,William Hall,Consumer,Central,Technology,Machines,PROD-8774,Machines PROD-8774,17.92,4,0.1,1.97,2.29
ORD-102982,2021-02-26,2021-03-03,First Class,CUST-4049,Barbara Wright,Corporate,South,Office Supplies,Labels,PROD-7570,Labels PROD-7570,30.67,2,0.0,6.75,1.95
ORD-102983,2023-12-18,2023-12-21,Second Class,CUST-3084,Susan Miller,Consumer,South,Technology,Accessories,PROD-1639,Accessories PROD-1639,18.19,8,0.1,1.09,1.54
